Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionSuite,Chrome 66.0.3359.181,,2018-06-04 15:15:58,2018-06-04 15:28:30,12m - 32.149s,FAILED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-04,Chrome 66.0.3359.181,To verify that public admin is able to generate daypart summary report for selected groups/stores for selected duration,2018-06-04 15:15:59,2018-06-04 15:17:44,1m - 45.105s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-04 15:15:59,2018-06-04 15:16:04,4.871s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-04 15:16:04,2018-06-04 15:16:04,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-04 15:16:04,2018-06-04 15:17:43,1m - 39.021s,PASSED
Statement - Catch (Exception e),Chrome 66.0.3359.181,,2018-06-04 15:17:43,2018-06-04 15:17:43,0.013s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-04 15:17:43,2018-06-04 15:17:43,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-04 15:17:43,2018-06-04 15:17:44,0.751s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-05,Chrome 66.0.3359.181,To verify that public admin is able to generate raw data summary report for selected groups/stores for selected duration,2018-06-04 15:17:44,2018-06-04 15:21:01,3m - 17.098s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-04 15:17:44,2018-06-04 15:17:47,3.703s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-04 15:17:48,2018-06-04 15:17:48,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-04 15:17:48,2018-06-04 15:21:00,3m - 12.478s,FAILED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-04 15:21:00,2018-06-04 15:21:01,0.657s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-06,Chrome 66.0.3359.181,To verify that public admin is able to generate day summary report for selected groups/stores for selected time period,2018-06-04 15:21:01,2018-06-04 15:23:07,2m - 6.453s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-04 15:21:01,2018-06-04 15:21:04,3.433s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-04 15:21:04,2018-06-04 15:21:04,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-04 15:21:04,2018-06-04 15:23:07,2m - 2.122s,PASSED
Statement - Catch (Exception e),Chrome 66.0.3359.181,,2018-06-04 15:23:07,2018-06-04 15:23:07,0.001s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-04 15:23:07,2018-06-04 15:23:07,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-04 15:23:07,2018-06-04 15:23:07,0.675s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-16,Chrome 66.0.3359.181,To verify that public admin is able to generate week summary report for maximum of 3 months with 250 stores by using Advanced options,2018-06-04 15:23:07,2018-06-04 15:26:13,3m - 5.510s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-04 15:23:07,2018-06-04 15:23:11,3.534s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-04 15:23:11,2018-06-04 15:23:11,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-04 15:23:11,2018-06-04 15:26:12,3m - 1.099s,PASSED
Statement - Catch (Exception e),Chrome 66.0.3359.181,,2018-06-04 15:26:12,2018-06-04 15:26:12,0.002s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-04 15:26:12,2018-06-04 15:26:12,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-04 15:26:12,2018-06-04 15:26:13,0.674s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-02,Chrome 66.0.3359.181,To verify that public admin is able to generate weekly summary report for selected groups/stores for selected duration,2018-06-04 15:26:13,2018-06-04 15:28:30,2m - 17.433s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-04 15:26:13,2018-06-04 15:26:17,4.312s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-04 15:26:17,2018-06-04 15:26:17,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-04 15:26:17,2018-06-04 15:28:29,2m - 12.173s,PASSED
Statement - Catch (Exception e),Chrome 66.0.3359.181,,2018-06-04 15:28:29,2018-06-04 15:28:29,0.004s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-04 15:28:29,2018-06-04 15:28:29,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-04 15:28:29,2018-06-04 15:28:30,0.694s,PASSED
